Label,URL,productID,brand,name,price,description,ingredients,subCategory,total_reviews
lips,https://www.sephora.com/product/dior-addict-stellar-shine-lipstick-P443319?icid2=products%20grid:p443319,2209062,Dior,Dior Addict Stellar Shine Lipstick,$38.00,"What it is: A next-generation lip shine that delivers up to eight hours of unparalleled shine, hydration, and sheer, vibrant color.

What Else You Need to Know: Dior Addict Stellar Shine Lipstick comes in luminous, ready-to-wear colors in three unprecedented shine finishes: pure shine, sparkle, or mirror. The infusion of aloe vera procures a fresh effect on the lips from the first application. With five fine, ultra-sensorial oils, it leaves lips feeling more hydrated, softer, and suppler.

Clinical Results: In an instrumental test on 20 women:
- Wear-time lasted up to 8 hours

In an instrumental test on 11 women:
- Up to 24 hours of hydration was observed","Methyl Hydrogenated Rosinate, Hydrogenated Polyisobutene, Hydrogenated Polydecene, Dimer Dilinoleyl Dimer Dilinoleate, Octyldodecanol, Polyethylene, Caprylic/Capric/Myristic/Stearic Triglyceride, Synthetic Fluorphlogopite, Euphorbia Cerifera (Candelilla) Wax, Calcium Sodium Borosilicate, Cera Alba (Beeswax), Carthamus Tinctorius (Safflower) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Fragrance, Polyglyceryl-2 Triisostearate, Tin Oxide, Benzyl Alcohol, Stevioside, Benzyl Benzoate, Lecithin, Sodium Myristoyl Glutamate, Tocopherol, Aloe Barbadensis Leaf Juice, Aluminum Hydroxide, Bht. May Contain (+/-): Ci 12085 (Red 36, Red 36 Lake), Ci 15850 (Red 6, Red 7, Red 7 Lake), Ci 15985 (Yellow 6, Yellow 6 Lake), Ci 17200 (Red 33)Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1, Blue 1 Lake), Ci 45380 (Red 21, Red 21 Lake, Red 22, Red 22 Lake), Ci 45410 (Red 27, Red 27 Lake, Red 28, Red 28 Lake), Ci 73360 (Red 30, Red 30 Lake), Ci 75470 (Carmine), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide), .

*The ingredients in the composition of Parfums Christian Dior products are regularly updated. Before using a Parfums Christian Dior product, please read the ingredient list on its packaging to ensure that the ingredients are suitable for your personal use.",Lipstick,141
lips,https://www.sephora.com/product/lust-mini-mattetrance-lipstick-skin-show-trio-P434529?icid2=products%20grid:p434529,2314797,PAT McGRATH LABS,Mini MatteTrance™ Lipstick Trio,$25.00,"What it is: A trio of lust-worthy mini lipsticks in bestselling shades and a finish so sinful your lips will speak volumes without ever whispering a word.

Ingredient Callouts: Free of parabens.

What Else You Need to Know: MatteTrance™ is a richly-pigmented lipstick with a sensually creamy, powerful pigment that evokes screen siren glamour with every application. Each shade is presented like a jewel in a black-lacquered, couture case fashioned with a sensually surrealist golden lip. Get entrancing color that satisfies with supreme hydration and opulent, matte opacity. This lipstick cloaks lips in a veil of rich color. It’s infused with optical diffusers that blur the look of imperfections, combined with a blend of polymers to provide flexibility and adherence. An advanced formulation of spherical particles ensures a soft texture for the smoothest film of color. Each shade is enmeshed in a powder film combined with saturated pigment for lightweight, opaque coverage.

This product is an Allure Best of Beauty Award winner.

This Set Contains:
(Each set sold separately)

Skin Show Trio:
- 3 x 0.042 oz/ 1.2 g Mini MatteTrance Lipstick in Omi (mid-tone rose), 1995 (warm light nude), Flesh 3 (brown rose)

Skin Show V2 Trio:
- 3 x 0.042 oz/ 1.2 g Mini MatteTrance Lipstick in Christy (divine bright beige nude), Beautiful Stranger (coral rose), Flesh 3 (brown rose)

Colour Blitz V2 Trio:
- 3 x 0.042 oz/ 1.2 g Mini MatteTrance Lipstick in Fever Dream (peach sienna), Elson (blue red), Guinevere (blooded crimson)","Christy:
Isononyl Isononanoate, Aluminum Starch Octenylsuccinate, Mica, Polybutene, Polyethylene, Dicalcium Phosphate, Paraffin, Copernicia Cerifera (Carnauba) Wax, Squalane, Hydrogenated Soybean Oil, Bis-Diglyceryl Polyacyladipate-2, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Kaolin, Polyhydroxystearic Acid, Synthetic Wax, Stearic Acid, Microcrystalline Wax, Caprylic/Capric Triglyceride, Stearalkonium Hectorite, Propylene Carbonate, Nylon-12, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140).MAY CONTAIN: (+/-) Iron Oxides (CI 77491, CI 77492), Red 28 Lake (CI 45410), Yellow 6 Lake (CI 15985), Red 6 (CI 15850).

Beautiful Stranger:
Isononyl Isononanoate, Aluminum Starch Octenylsuccinate, Mica, Polybutene, Polyethylene, Dicalcium Phosphate, Paraffin, Copernicia Cerifera (Carnauba) Wax, Squalane, Hydrogenated Soybean Oil, Bis-Diglyceryl Polyacyladipate-2, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Kaolin, Polyhydroxystearic Acid, Synthetic Wax, Stearic Acid, Microcrystalline Wax, Caprylic/Capric Triglyceride, Stearalkonium Hectorite, Propylene Carbonate, Nylon-12, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140).MAY CONTAIN: (+/-) Iron Oxides (CI 77491, CI 77492), Red 28 Lake (CI 45410), Yellow 6 Lake (CI 15985), Red 6 (CI 15850).

Flesh 3:
Isononyl Isononanoate, Red 7 Lake (CI 15850), Aluminum Starch Octenylsuccinate, Mica, Polybutene, Polyethylene, Dicalcium Phosphate, Blue 1 Lake (CI 42090), Paraffin, Polyhydroxystearic Acid, Synthetic Wax, Copernicia Cerifera (Carnauba) Wax, Kaolin, Hydrogenated Soybean Oil, Stearic Acid, Microcrystalline Wax, Bis-Diglyceryl, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate, Squalane, Caprylic/Capric Triglyceride, Stearalkonium Hectorite, Propylene Carbonate, Nylon-12, Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491), Titanium Dioxide (CI 77891), Red 6 (CI 15850).",Lip Sets,877
lips,https://www.sephora.com/product/water-stain-lip-stain-P447356?icid2=products%20grid:p447356,2236545,Yves Saint Laurent,Water Stain Lip Stain,$38.00,"What it is: A water-enriched, lightweight lip stain that comfortably drenches lips in glossy, high-shine lip color that feels fresh and non-sticky.

Highlighted Ingredients:
- Water and Gliding Oils 40%: Provide hydration and comfort.

What Else You Need to Know: This patented, water-enriched lip stain glides effortlessly onto lips, hydrating and delivering vivid color and glossy shine. The exclusive curved applicator precisely applies the lightweight lip gloss for a non-sticky, high shine look.","-Water and Gliding Oils 40%: Provide hydration and comfort.

Water, Dimethicone, Trimethylsiloxysilicate, Polysorbate 60, Alcohol Denat., Isododecane, Sodium Hydroxide, Phenoxyethanol, Polyacrylate Crosspolymer-6, Sodium Benzoate, Citric Acid, Salicylic Acid, Butylene Glycol, Ceteth-40, Ammonium Polyacrylate, Aluminum Hydroxide, Benzyl Alcohol, Linalool, Fragrance. May Contain (+/-): Titanium Dioxide (Ci 77891), Red 7 (Ci 15850), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 6 (Ci 15985), Red 33 (Ci 17200), Red 28 (Ci 45410), Red 21 (Ci 45380), Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Red 27 (Ci 45410).",Lip Stain,124
lips,https://www.sephora.com/product/glow-recipe-watermelon-glow-lip-pop-P455236?icid2=products%20grid:p455236,2326312,Glow Recipe,Watermelon Glow Lip Pop Lip Balm,$22.00,"What it is: A three-in-one scrub-to-balm that smooths, hydrates, and tints lips in a universal pop of pink.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Highlighted Ingredients:
- Watermelon Extract: Hydrates, delivers essential vitamins, and soothes.
- Coconut: Coconut flower sugar hydrates and provides physical exfoliation to gently remove dead skin, while coconut oil moisturizes—preventing further dryness and flaking.
- Flower-Derived AHA: Extracts derived from hibiscus, wild pansy, and hawthorn that gently smooth, soften, and hydrate lips.

Ingredient Callouts: This product is vegan and cruelty-free.

What Else You Need to Know: This innovative formula is made with hydrating watermelon extract; flower-derived, smoothing AHA; and coconut flower sugar that melts on application. Use on its own to boost the natural color of your lips with a buildable pink flush or enhance the payoff of your favorite lip makeup.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.","-Watermelon Extract: Hydrates, delivers essential vitamins, and soothes.
-Coconut: Coconut flower sugar hydrates and provides physical exfoliation to gently remove dead skin, while coconut oil moisturizes—preventing further dryness and flaking.
-Flower-Derived AHA: Extracts derived from hibiscus, wild pansy, and hawthorn that gently smooth, soften, and hydrate lips.

Diisostearyl Malate, Pentaerythrityl Tetraisostearate, Hydrogenated Polyisobutene, Phytostearyl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Polyethylene, Diphenyl Dimethicone, Jojoba Esters, Tridecyl Trimellitate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Caprylyl Methicone, Trioctyldodecyl Citrate, Microcrystalline Wax/Cire Microcristalline, Silica Dimethyl Silyate, Octyldodecanol, Citrullus Lanatus (Watermelon) Seed Oil, Coconut Flower Sugar, Ceresin, Citrullus Lanatus (Watermelon) Fruit Extract, Glyceryl Behenate/Eicosadioate, Isostearic Acid, Hibiscus Sabdariffa Flower Extract, Maltodextrin, Dehydroacetic Acid, Citric Acid, Titanium Dioxide, Propylene Glycol, Aqua/Water/Eau, Tocopherol, Malic Acid, Ascorbic Acid, Tartaric Acid, Crataegus Monogyna Flower Extract, Sodium Benzoate, Potassium Sorbate, Viola Tricolor Extract, Red 27 (CI 45410:1), Red 7 Lake (CI15850:1), Red 6 (CI15850), Fragrance/Parfum.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",Lip Balms & Treatments,
lips,https://www.sephora.com/product/ultra-repair-lip-therapy-P293008?icid2=products%20grid:p293008,1379635,First Aid Beauty,Ultra Repair Lip Therapy,$12.00,"What it is: A nurturing treatment that helps hydrate, support, and protect lips with a semi-matte, non-slip finish that can be worn on its own or layered under lipstick.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness and Redness

Highlighted Ingredients:
- Colloidal Oatmeal: Calms and nurtures dry or distressed skin.
- Shea Butter: Contains minerals and essential fatty acids that help moisturize and support the skin barrier.
- Glycerin: Hydrates and smooths skin’s appearance.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: The long-lasting formulation of this treatment helps keep lips feeling soft, smooth, and comfortable. It also contains colloidal oatmeal which soothes dry lips, while glycerin and shea butter nurture and hydrate. When used regularly, it keeps dry, chapped lips at bay.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.","-Colloidal Oatmeal: Calms and nurtures dry or distressed skin.
-Shea Butter: Contains minerals and essential fatty acids that help moisturize and support the skin barrier.
-Glycerin: Hydrates and smooths skin’s appearance.

Diisostearyl Malate, Cera Microcristallina (Microcrystalline Wax, Cire Microcristalline), Sim-Mondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Vitis Vinifera (Grape) Seed Oil, Copernicia Cerifera Cera (Copernicia Cerifera (Carnauba) Wax/Cire De Car-Nauba), Glyceryl Diisostearate, Dimethicone, Aroma (Flavor), Glycerin, Triisostearin, Isostearyl Alcohol, Avena Sativa (Oat) Kernal Flour, Hyaluronic Acid, Malic Acid, Allantoin, Squalane, To-Copherol, Glycine Soja (Soybean) Oil, Aqua (Water, Eau), Chrysanthemum Parthenium (Fever-Few) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Leuco-Nostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Edta, Citral, Limonene.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",Lip Balm & Treatment,931
lips,https://www.sephora.com/product/giorgio-armani-beauty-ecstasy-mirror-shine-lacquer-P460423?icid2=products%20grid:p460423,2359602,Armani Beauty,Ecstasy Mirror High Shine Lip Gloss,$37.00,"What it is: A high-shine lip lacquer that delivers high-impact, long-wearing color, hydration, and comfort in one stroke.

Coverage: Full

Formulation: Liquid

Skin Type: Normal, Dry, Combination, and Oily

What Else You Need to Know: This full-coverage lip gloss delivers a mirror-like shine and intense lip color in a single stroke. The moisturizing formula combines vibrant pigments that leave a long-lasting lip stain with Light Feel System™ Technology for an ultralightweight feel and up to 10 hours of hydration.","Aqua / Water, Octyldodecanol, Trimethylsiloxyphenyl Dimethicone, Ethylcellulose, Synthetic Wax, Cetyl Alcohol, Alcohol, Polybutene, Glyceryl Stearate, Behenyl Alcohol, Steareth-20, Phenoxyethanol, Ci 15850 / Red 7, Sodium Lauryl Sulfate, Ci 77492, Ci 77499 / Iron Oxides, Glyceryl Stearate Citrate, Disodium Ethylene Dicocamide Peg-15 Disulfate, Ci 15985 / Yellow 6, Hydroxypropyl Guar, Ci 45410 / Red 28, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Isopropyl Titanium Triisostearate, Ci 77891 / Titanium Dioxide, Alpha-Isomethyl Ionone, Sodium Saccharin, Hydroxycitronellal, Benzyl Alcohol, Cinnamyl Alcohol, Isoeugenol, Aluminum Hydroxide, Silica, Parfum / Fragrance.",Lipstick,5
lips,https://www.sephora.com/product/tinted-lip-conditioner-P411850?icid2=products%20grid:p411850,2197705,ILIA,Tinted Lip Conditioner,$28.00,"What it is: A hydrating, buildable lip tint that lends a wash of color while nurturing like a balm—no mirror necessary.

Highlighted Ingredients:
- Cocoa Butter: Hydrates skin leaving lips supple.
- Sesame Seed Oil: An antioxidant oil that protects skin.
- Vitamin E: Helps to soothe and soften the lips.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also cruelty-free and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: The no-fuss lip color you’ve been looking for. This cult classic delivers a healthy, ultra-hydrating kiss of buildable color that’s easy to apply on-the-go. Blended with a high percentage of beneficial ingredients, it’s no coincidence its initials are TLC.","-Cocoa Butter: Hydrates skin leaving lips supple.
- Sesame Seed Oil: An antioxidant oil that protects skin.
- Vitamin E: Helps to soothe and soften the lips.Ricinus Communis (Castor) Seed Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Cera Alba (Beeswax)*, Euphorbia Cerifera (Candelilla) Cera, Sesamum Indicum (Sesame) Seed Oil*, Mica, Theobroma Cacao (Cocoa) Seed Butter*, Citric Acid, Citrus Aurantium Dulcis (Orange) Peel Wax, Olea Europaea (Olive) Fruit Oil*, Aroma (Essential Oil Blend), Rosmarinus Officinalis (Rosemary) Leaf Powder*, Tocopherol (Vitamin E), [+/-: Iron Oxides (Ci 77492, Ci 77491, Ci 77499), Red 27 Lake (Ci 45410), Red 6 Lake (Ci 15850), Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140)]. *Organic Ingredients.",Lipstick,206
lips,https://www.sephora.com/product/lip-gloss-P386666?icid2=products%20grid:p386666,1596451,NARS,Lip Gloss,$24.00,"What it is:
A moisturizing lip gloss for subtle, everyday glamour, enriched with nourishing ingredients for long-lasting, comfortable wear and a luminous shine.

What it does:
Boasting sophisticated shine and stunning color, NARS Lip Gloss lavishes lips for subtle everyday glamour in a full spectrum of shades. The formula is enriched with nourishing ingredients for long-lasting, smooth, comfortable wear and a luminous shine. Potent sea lavender helps protect against the signs of aging and helps keep lips soft and supple while hydrating and smoothing the appearance of fine lines. The doe-foot applicator glides smoothly across lips with comfort and precision, leaving deep shine and shimmering color for comfortable non-sticky wear.

What else you need to know:
""Lips are as sexy as it gets.""—François Nars, Founder and Creative Director of NARS Cosmetics

""Lip glosses can be applied with your fingers or a brush. For effect, use just a dab of gloss on the center of your bottom lip. This will make your entire lip look shiny without becoming messy.""—François Nars, Founder and Creative Director of NARS Cosmetics","Polybutene, Octyldodecanol, Hydrogenated Polyisobutene, Caprylic/Capric Triglyceride, Cera Alba, Olus, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polycyclopentadiene, Isododecane, Phenoxyethanol, Ozokerite, Trihydroxystearin, Dipalmitoyl Hydroxyproline (Dipalmitoyl Hydroxyproline), Limonium Gerberi (Limonium Gerberi Extract), [+/- (May Contain): Mica, Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 15850 (Red 7 Lake), Ci 19140 (Yellow 5 Lake)].",Lip Gloss,973
lips,https://www.sephora.com/product/rouge-pur-couture-matte-slim-lipstick-P436506?icid2=products%20grid:p436506,2129922,Yves Saint Laurent,Rouge Pur Couture The Slim Matte Lipstick,$39.00,"What it is: A super-slim, highly pigmented matte lipstick with a long-lasting, comfortable matte formula.

Ingredient Callouts: Free of phthalates.

What Else You Need to Know: This long-lasting lipstick lipstick uses an innovative square bullet that allows for easy application and precise lines. The highly pigmented matte finish feels lightweight and incredibly comfortable on the lips, while the non-drying lipstick formula helps to avoid bleeding, cracking, or reapplying.","Water, Dimethicone, Isododecane, Butylene Glycol, Synthetic Fluorphlogopite, Alcohol, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Cetyl PEG/PPG-10/1 Dimethicone, Trimethyl Pentaphenyl Trisiloxane, Disteardimonium Hectorite.",Lipstick,203
lips,https://www.sephora.com/product/le-rouge-deep-velvet-lipstick-P448881?icid2=products%20grid:p448881,2387561,Givenchy,Le Rouge Deep Velvet Matte Lipstick,$38.00,"What it is: A highly pigmented, powdery matte-finish lipstick that is encased in red velvet.

What Else You Need to Know: The Le Rouge Deep Velvet lipstick glides on the lips, creating bold lip color in just one swipe. The mango-butter-infused formula delivers comfort unlike any other matte lipstick with color that lasts up to 12 hours. The ultra-powdery texture provides full coverage without the weight.","Dimethicone, Octyldodecanol, Polyethylene, Polysilicone-11, Nylon-12, Caprylic/Capric Triglyceride, Bis-Peg-12 Dimethicone Beeswax, Methyl Methacrylate Crosspolymer, Dicalcium Phosphate, Stearalkonium Bentonite, Polyhydroxystearic Acid, Propylene Carbonate, Parfum (Fragrance), Laureth-12, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamat, Irvingia Gabonensis Kernel Butter, Hydrogenated Coco-Glycerides, Benzyl Benzoate, Hydroxycitronellal, Bht, Tocopherol, Tin Oxide, Mica, Ci 77891 (Titanium Dioxide), Ci 15850 (Red 7 Lake), Ci 19140 (Yellow 5 Lake), Ci 77491 - Ci 77492 (Iron Oxides), Ci 15850 (Red 6), Ci 42090 (Blue 1 Lake), Ci 45410 (Red 28 Lake), Ci 15985 (Yellow 6 Lake).",Lipstick,140
lips,https://www.sephora.com/product/lip-lustre-lip-gloss-P433864?icid2=products%20grid:p433864,2245199,Charlotte Tilbury,Lip Lustre Lip Gloss,$22.00,"What it is:
A lasting lip lacquer for luxe shine and fuller-looking lips.

What it does:
This everyday gloss delivers long-lasting shine and fuller-looking lips—sans stickiness. The creamy-vinyl texture is enriched with lotus flower extract, an antioxidant that protects, hydrates, and soothes lips for a gorgeous, flawless, lacquered finish. The color stays in place for six hours without transfer.

What it is formulated WITHOUT:
- Sulfates

What else you need to know:
""With Lip Lustre, everyone gets to join the perfect lip club!—Charlotte Tilbury","Polybutene, Isocetyl Stearate, Trimethylolpropane Triisostearate, Diisostearyl Malate, Silica Dimethyl Silylate, Mica, Propylene Glycol Dicaprylate/Dicaprate, Aroma (Flavor), Nelumbo Nucifera Flower Extract, Dicalcium Phosphate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Blue 1 Lake (Ci 42090), Carmine (Ci 75470)].",Lip Gloss,91
lips,https://www.sephora.com/product/charlotte-tilbury-jewel-lip-gloss-P462843?icid2=products%20grid:p462843,2368520,Charlotte Tilbury,Jewel Lip Gloss,$32.00,"What it is: A hydrating, diamond-powder-infused gloss with a mirror-like, multidimensional finish that makes lips look fuller and wider.

Highlighted Ingredients:
- Hyaluronic Acid: Hydrates and moisturizes lips for a luscious pout.
- Vitamin E: Conditions and moisturizes lips.
- Diamond Powder and Jewel-Toned Pearls: Infuse a jewel-like light for a luminous, multidimensional finish.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan, cruelty-free, and gluten-free.

What Else You Need to Know: This long-lasting, high-shine gloss glides on to lips without dragging for a perfect pout that feels smoother, softer, and more hydrated. It is formulated with diamond powder and jewel-toned pearls for a glimmering, glowing lip look.","-Hyaluronic Acid: Hydrates and moisturizes lips for a luscious pout.
-Vitamin E: Conditions and moisturizes lips.
-Diamond Powder and Jewel-Toned Pearls: Infuse a jewel-like light for a luminous, multidimensional finish.

Polybutene, Octyldodecanol, Hydrogenated Polyisobutene, Silica Dimethyl Silylate, Vp/Hexadecene Copolymer, Synthetic Fluorphlogopite, Hydrogenated Styrene/Isoprene Copolymer, Isohexadecane, Silica, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethyl Vanillin, Phenoxyethanol, Mica, Sodium Hyaluronate, Xanthan Gum, Polymethylsilsesquioxane, Calcium Sodium Borosilicate, Talc, Tripeptide-1, Diamond Powder, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090)].",Lip Gloss,27
lips,https://www.sephora.com/product/giorgio-armani-beauty-mini-lip-maestro-liquid-matte-lipstick-gift-set-P466652?icid2=products%20grid:p466652,2415123,Armani Beauty,Mini Lip Maestro Liquid Matte Lipstick Set,$36.00,"What it is: A travel-size lip set that features three iconic shades of the Lip Maestro Liquid Lipstick.
What Else You Need to Know: The Lip Maestro Liquid Lipstick features an award-winning formula that infuses lips with intense, long-lasting color and comfort. This matte liquid lipstick has a non-drying, non-sticky creamy texture that makes the lips look instantly fuller while delivering long-wearing, high-pigment color and a velvet matte finish for up to eight hours. This versatile lipstick set offers universally flattering lip colors in nude, red, and pink for any occasion.

This Set Contains:
- 3 x 0.12 oz/ 3.5 mL Lip Maestro Liquid Lipsticks in 101 Granite (beige), 400 Four Hundred
(red), and 501 Casual Pink (pink)","Dimethicone, Bis-Diglyceryl Polyacyladipate-2, Diisostearyl Malate, Dimethicone Crosspolymer, Hydrogenated Polyisobutene, Phenyl Trimethicone, Kaolin, Hdi/Trimethylol Hexyllactone Crosspolymer, Isostearyl Isostearate, Polyethylene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Pentylene Glycol, Tocopherol, Magnesium Silicate, Ethylhexylglycerin, Calcium Aluminum Borosilicate, Silica, Calcium Sodium Borosilicate, Colophonium/Rosin, Synthetic Fluorphlogopite, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide, Caprylyl Glycol, Methicone, Alumina, Aluminum Hydroxide.",Mini Size,4
